date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-09-23,ASTOR,0.8937883985568189,0.0332482054995077,0.0397151904441653,0.9270366040563268,1,0.8937883985568189,0.8937883985568189,0.8937883985568189
2026-09-23,HRKET,0.8812143388569703,0.0356781412867713,0.0474293785694869,0.9168924801437416,1,0.8812143388569703,0.8812143388569703,0.8812143388569703
2026-09-23,MAVI,0.8336158862511804,0.0402725820174271,0.0858389497139653,0.8738884682686076,1,0.5755677668311224,0.5755677668311224,0.5755677668311224
2026-09-23,ALFAS,0.8294973952285509,0.041272176168529,0.0879582524343912,0.8707695713970799,1,0.8278881820540568,0.8264071537752096,0.8264071537752096
2026-09-23,IZENR,0.8262272039075933,0.0527813310341372,0.0682101340241323,0.8790085349417305,1,0.5514061415085975,0.5514061415085975,0.5514061415085975
2026-09-23,ULUFA,0.8258438760792727,0.0536490733055219,0.0668579773096834,0.8794929493847946,1,0.2857425372646923,0.4207678719683374,0.4207678719683374
2026-09-23,TEZOL,0.824827816231503,0.0425913979822858,0.0899893878039253,0.8674192142137889,1,0.824827816231503,0.824827816231503,0.824827816231503
2026-09-23,AHGAZ,0.820185586323526,0.0501527512931241,0.0795089110902257,0.8703383376166501,1,0.8177979264207796,0.8164754470485599,0.8164754470485599
2026-09-23,ATAKP,0.8175225211358115,0.0420223471505232,0.098432784563142,0.8595448682863347,1,0.8156184096230111,0.8140679430163785,0.8140679430163785
2026-09-23,OYLUM,0.8157571010535151,0.0533174807036428,0.0776079375391993,0.8690745817571579,1,0.8157571010535151,0.8157571010535151,0.8157571010535151
