date,ticker,source,title,text,url,language,published_at,prob_negative,prob_neutral,prob_positive,prediction,sentiment_score,confidence,impact_score
2026-06-04,TUREX,KAP,TUREKS TURİZM TAŞIMACILIK A.Ş. - Özel Durum Açıklaması (Genel),TUREKS TURİZM TAŞIMACILIK A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Bağımsız Denetim Kuruluşu seçiminin Genel Kurul tarafından onaylanması,https://www.kap.org.tr/tr/Bildirim/1613215,tr,2026-06-04T16:51:00+00:00,0.3795044518329254,0.555427908953575,0.0650676392134994,neutral,-0.314436812619426,0.3795044518329254,-0.314436812619426
2026-06-04,GUBRF,KAP,GÜBRE FABRİKALARI T.A.Ş. - Özel Durum Açıklaması (Genel),GÜBRE FABRİKALARI T.A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yatırımcı Tazmin Merkezine Başvuru Süresi Hakkında Duyuru,https://www.kap.org.tr/tr/Bildirim/1613019,tr,2026-06-04T13:21:03+00:00,0.3914226095040961,0.4607870871860055,0.1477903033098982,neutral,-0.2436323061941978,0.3914226095040961,-0.24363230619419787
2026-06-04,GLCVY,KAP,GELECEK VARLIK YÖNETİMİ A.Ş. - Özel Durum Açıklaması (Genel),"GELECEK VARLIK YÖNETİMİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Tahsili Gecikmiş Alacak Portföyü Alımı ISATR, ISBTR, ISCTR, ISKUR, TIB",https://www.kap.org.tr/tr/Bildirim/1613297,tr,2026-06-04T18:18:11+00:00,0.3632339914714835,0.5083093690319351,0.1284566394965814,neutral,-0.2347773519749021,0.3632339914714835,-0.2347773519749021
2026-06-04,THYAO,KAP,TÜRK HAVA YOLLARI A.O. - Özel Durum Açıklaması (Genel),TÜRK HAVA YOLLARI A.O. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Air Europa Yatırım Süreci Güncellemesi - 5,https://www.kap.org.tr/tr/Bildirim/1613157,tr,2026-06-04T15:53:23+00:00,0.3741408541609166,0.4854243672747299,0.1404347785643533,neutral,-0.2337060755965633,0.3741408541609166,-0.23370607559656328
2026-06-04,TURSG,KAP,TÜRKİYE SİGORTA A.Ş. - Özel Durum Açıklaması (Genel),TÜRKİYE SİGORTA A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) 2026 Mayıs Sonu Brüt Prim Üretimi,https://www.kap.org.tr/tr/Bildirim/1612956,tr,2026-06-04T10:43:41+00:00,0.3599053170753468,0.5125564229984706,0.1275382599261825,neutral,-0.2323670571491643,0.3599053170753468,-0.23236705714916428
2026-06-04,ENJSA,KAP,ENERJİSA ENERJİ A.Ş. - Özel Durum Açıklaması (Genel),ENERJİSA ENERJİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yönetici Sorumluluk Sigortası,https://www.kap.org.tr/tr/Bildirim/1613336,tr,2026-06-04T19:47:01+00:00,0.3677326222594192,0.4945121334742473,0.1377552442663334,neutral,-0.2299773779930857,0.3677326222594192,-0.22997737799308582
2026-06-04,IZMDC,KAP,İZMİR DEMİR ÇELİK SANAYİ A.Ş. - Özel Durum Açıklaması (Genel),İZMİR DEMİR ÇELİK SANAYİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Süresi İçinde Kaydileştirilmeyen Paylar Hakkında,https://www.kap.org.tr/tr/Bildirim/1613180,tr,2026-06-04T16:15:42+00:00,0.3569708927430509,0.5070048780663315,0.1360242291906175,neutral,-0.2209466635524333,0.3569708927430509,-0.2209466635524334
2026-06-04,ARSAN,KAP,ARSAN HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel),ARSAN HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Genel Kredi Sözleşmesi hakkında.,https://www.kap.org.tr/tr/Bildirim/1613026,tr,2026-06-04T13:22:44+00:00,0.341053838211016,0.5373571481193079,0.1215890136696761,neutral,-0.2194648245413398,0.341053838211016,-0.21946482454133986
2026-06-04,TRALT,KAP,TÜRK ALTIN İŞLETMELERİ A.Ş. - Özel Durum Açıklaması (Genel),"TÜRK ALTIN İŞLETMELERİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Üretim Faaliyetlerinden Elde Edilen Kazançlara Uygulanan Kurumlar Vergisi Oranının 2027 Yılından İtibaren %25 ten %12,5 e Düşürülmesine İlişkin Yasal Düzenleme Hk. TRENJ, TRMET",https://www.kap.org.tr/tr/Bildirim/1613296,tr,2026-06-04T18:16:44+00:00,0.3550708213259002,0.5065875705396724,0.1383416081344274,neutral,-0.2167292131914728,0.3550708213259002,-0.21672921319147279
2026-06-04,DOGVY,KAP,DOĞRU VARLIK YÖNETİM A.Ş. - Özel Durum Açıklaması (Genel),"DOĞRU VARLIK YÖNETİM A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Türkiye İş Bankası A.Ş. Tahsili Gecikmiş Alacak Portföyü Alımı ISATR, ISBTR, ISCTR, ISKUR, TIB",https://www.kap.org.tr/tr/Bildirim/1613204,tr,2026-06-04T16:44:57+00:00,0.3485438486219679,0.5194162734332949,0.1320398779447369,neutral,-0.2165039706772309,0.3485438486219679,-0.216503970677231
