date,ticker,sentiment_score,news_count,history_days,baseline_mean,baseline_std,baseline_abs_p90,delta_from_mean,anomaly_z,anomaly_level
2026-06-26,LIDER,0.8243309390068116,1,5,0.6554716403564611,0.33771859730070136,0.824330939006812,0.16885929865035054,0.4999999999999996,normal
2026-06-26,MAGEN,0.8071653493783773,1,13,0.4316766872413237,0.38383050117323364,0.8167162837909763,0.37548866213705356,0.9782668677692835,normal
2026-06-26,MEDTR,0.5925559196621859,1,6,0.6078258742927704,0.01074259129597961,0.621361814724968,-0.015269954630584448,,normal
2026-06-26,YKB,-0.2112819268424632,1,14,-0.051833347891396535,0.12754553873910657,0.16718958788102273,-0.15944857895106665,-1.250130584945174,normal
2026-06-26,YKBNK,-0.2112819268424632,1,14,-0.051833347891396535,0.12754553873910657,0.16718958788102273,-0.15944857895106665,-1.250130584945174,normal
2026-06-26,IHLAS,-0.1822070784709931,1,8,0.22205748960884403,0.24925974705434953,0.5084729166635333,-0.4042645680798371,-1.6218606207270594,normal
2026-06-26,PNSUT,-0.1711469675805091,1,9,-0.011436719638513492,0.0850037154364768,0.08998589509642724,-0.1597102479419956,-1.8788619664671824,normal
2026-06-26,EUPWR,0.1654572813090424,3,8,0.23172807997677175,0.35176929901190873,0.7518542416949201,-0.06627079866772936,-0.18839278713031135,normal
2026-06-26,ISFIN,-0.1479879165538707,1,6,0.016604104986769418,0.010528460268897168,0.0267548193627762,-0.16459202154064012,,normal
2026-06-26,OZKGY,-0.1348014334387556,1,5,0.34533297912443633,0.207392989445924,0.5846059813044934,-0.48013441256319195,-2.3150947090638425,normal
2026-06-26,MEYSU,-0.1265409969044318,1,6,0.00861952514203995,0.07364320107584672,0.10746623617047016,-0.13516052204647175,-1.8353428432214267,normal
2026-06-26,DERHL,0.1192199736563316,4,6,0.32229584606561806,0.25652817236433206,0.6163677155906131,-0.20307587240928648,-0.7916318528978938,normal
2026-06-26,VKFYO,-0.1191072975391396,1,19,-0.10473323214026711,0.02998971030090376,0.1191072975391567,-0.014374065398872482,,normal
2026-06-26,INFO,0.1187786192225833,5,10,-0.009541336187470573,0.06381680094870248,0.045630355555507984,0.12831995541005387,2.0107550598344877,normal
2026-06-26,IYF,0.1187786192225833,5,10,-0.009541336187470573,0.06381680094870248,0.045630355555507984,0.12831995541005387,2.0107550598344877,normal
2026-06-26,PBT,-0.1141043860750137,2,6,-0.026653986940986,0.07405697818391721,0.1027260222194529,-0.0874503991340277,-1.180852922689453,normal
2026-06-26,PBTR,-0.1141043860750137,2,6,-0.026653986940986,0.07405697818391721,0.1027260222194529,-0.0874503991340277,-1.180852922689453,normal
2026-06-26,ETYAT,-0.0971368340148599,1,18,-0.07027001558939457,0.04022630631009945,0.097136834014876,-0.02686681842546533,-0.6678917576561085,normal
2026-06-26,EUKYO,-0.0971368340148599,1,18,-0.07027001558939457,0.04022630631009945,0.097136834014876,-0.02686681842546533,-0.6678917576561085,normal
2026-06-26,MIATK,0.0936937662747946,1,5,-0.009736215780986454,0.2298255902391918,0.3227503782687221,0.10342998205578105,0.4500368385789238,normal
2026-06-26,EUYO,-0.0906507119107279,1,18,-0.06505527241025744,0.03873835538707921,0.0906507119107435,-0.025595439500470468,-0.6607260232066426,normal
2026-06-26,KNTFA,0.0791715547760245,5,5,0.01807393170051434,0.0006455590378658737,0.018853699951885478,0.06109762307551016,,normal
2026-06-26,BTCIM,-0.0767168600989331,3,5,0.01857418003843974,0.05761603549126354,0.08937859332879836,-0.09529104013737283,-1.6538979005562096,normal
2026-06-26,YKR,0.0758436862666463,1,5,-0.014334860698552322,0.03802331669812586,0.058340938218071695,0.09017854696519861,2.3716644100550925,normal
2026-06-26,YKYAT,0.0758436862666463,1,5,-0.014334860698552322,0.03802331669812586,0.058340938218071695,0.09017854696519861,2.3716644100550925,normal
2026-06-26,MRGYO,0.0752588502869758,4,5,0.1273290471179594,0.18643773062223903,0.3543707342549635,-0.05207019683098359,-0.27929001633520445,normal
2026-06-26,OYAYO,-0.0710236592077687,1,19,-0.06090908661027345,0.01959345562149879,0.0710236592077837,-0.010114572597495243,,normal
2026-06-26,MARKA,-0.070933847094102,1,7,-0.19831486850399888,0.3068840899912812,0.5031111509035413,0.12738102140989688,0.4150786096910917,normal
2026-06-26,TSK,-0.0641571783646595,3,10,-0.05335597197078511,0.10188778971642273,0.24507665974848966,-0.010801206393874399,-0.10601080290323947,normal
2026-06-26,TSKB,-0.0641571783646595,3,10,-0.05335597197078511,0.10188778971642273,0.24507665974848966,-0.010801206393874399,-0.10601080290323947,normal
2026-06-26,BSOKE,-0.0640071824120561,3,6,0.06747789299923511,0.0717823103205574,0.15101575840907885,-0.1314850754112912,-1.831719748558104,normal
2026-06-26,GRNYO,-0.0566754111458978,1,19,-0.041960346577002816,0.03443526585692528,0.06871577093095917,-0.014715064568894987,-0.4273254235943597,normal
2026-06-26,AKBNK,-0.051417028149437,3,13,-0.005093690034497269,0.034598848349977555,0.06167265756606168,-0.04632333811493973,-1.3388693648518444,normal
2026-06-26,GEDIK,-0.0398898136716477,4,6,-0.11026168459599534,0.08787455265671329,0.19976433328885296,0.07037187092434763,0.800821953532545,normal
