date,ticker,source,title,text,url,language,published_at,prob_negative,prob_neutral,prob_positive,prediction,sentiment_score,confidence,impact_score
2026-07-09,ONRYT,KAP,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Yeni İş İlişkisi,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Yeni İş İlişkisi. Yeni İş İlişkisi Yeni Sipariş,https://www.kap.org.tr/tr/Bildirim/1630756,tr,2026-07-09T15:23:09+00:00,0.0374141110900869,0.0449429171462559,0.9176429717636572,positive,0.8802288606735701,0.9176429717636572,0.8802288606735703
2026-07-09,SDTTR,KAP,SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş. - Yeni İş İlişkisi,SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş. - Yeni İş İlişkisi. Yeni İş İlişkisi Yeni İş İlişkisi Hakkında,https://www.kap.org.tr/tr/Bildirim/1630870,tr,2026-07-09T16:19:01+00:00,0.0474330464675602,0.0619116190217972,0.8906553345106425,positive,0.8432222880430823,0.8906553345106425,0.8432222880430823
2026-07-09,TRALT,KAP,TÜRK ALTIN İŞLETMELERİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,TÜRK ALTIN İŞLETMELERİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim 08.07.2026 Tarihli Pay Geri Alım İşlemleri Hk.,https://www.kap.org.tr/tr/Bildirim/1631141,tr,2026-07-09T18:11:22+00:00,0.0501101973041552,0.061595219804567,0.8882945828912778,positive,0.8381843855871226,0.8882945828912778,0.8381843855871226
2026-07-09,IDGYO,KAP,İDEALİST GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,İDEALİST GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim 2025 yılı Kar Payı Dağıtımına İlişkin Yönetim Kurulu kararı,https://www.kap.org.tr/tr/Bildirim/1630429,tr,2026-07-09T10:04:03+00:00,0.0812064004723481,0.0461968975940708,0.8725967019335811,positive,0.7913903014612329,0.8725967019335811,0.791390301461233
2026-07-09,SUWEN,KAP,SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim Pay Geri Alım Programının Sona Ermesi Hk.,https://www.kap.org.tr/tr/Bildirim/1631246,tr,2026-07-09T18:31:14+00:00,0.0681870656191859,0.0920274234314677,0.8397855109493464,positive,0.7715984453301605,0.8397855109493464,0.7715984453301605
2026-07-09,PENTA,KAP,PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,https://www.kap.org.tr/tr/Bildirim/1630380,tr,2026-07-09T06:21:41+00:00,0.0993636983442071,0.0332437739535662,0.8673925277022265,positive,0.7680288293580193,0.8673925277022265,0.7680288293580194
2026-07-09,BOSSA,KAP,BOSSA TİCARET VE SANAYİ İŞLETMELERİ T.A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,BOSSA TİCARET VE SANAYİ İŞLETMELERİ T.A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim Bossa Paylarının Geri Alımı.,https://www.kap.org.tr/tr/Bildirim/1630452,tr,2026-07-09T11:10:46+00:00,0.0539155192733929,0.1244217350612933,0.8216627456653137,positive,0.7677472263919207,0.8216627456653137,0.7677472263919208
2026-07-09,AVGYO,KAP,AVRASYA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,AVRASYA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim 08.07.2026 Tarihinde Gerçekleştirilen Pay Geri Alım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1631224,tr,2026-07-09T18:28:31+00:00,0.0568257082347164,0.1369363835354589,0.8062379082298246,positive,0.7494121999951081,0.8062379082298246,0.7494121999951081
2026-07-09,FORTE,KAP,FORTE BİLGİ İLETİŞİM TEKNOLOJİLERİ VE SAVUNMA SANAYİ A.Ş. - Yeni İş İlişkisi,FORTE BİLGİ İLETİŞİM TEKNOLOJİLERİ VE SAVUNMA SANAYİ A.Ş. - Yeni İş İlişkisi. Yeni İş İlişkisi Sahil Güvenlik Komutanlığı tarafından sözleşmeye davet,https://www.kap.org.tr/tr/Bildirim/1630558,tr,2026-07-09T13:22:50+00:00,0.1059551553217918,0.1781946697645234,0.7158501749136849,positive,0.6098950195918931,0.7158501749136849,0.6098950195918931
2026-07-09,GLRYH,KAP,GÜLER YATIRIM HOLDİNG A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,GÜLER YATIRIM HOLDİNG A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim Yönetim Kurulu Kar Dağıtımı Yapılmaması Önerisinin Kabul Edilmesi Hk.,https://www.kap.org.tr/tr/Bildirim/1631142,tr,2026-07-09T18:11:26+00:00,0.1648959622688879,0.0682957197136719,0.7668083180174402,positive,0.6019123557485523,0.7668083180174402,0.6019123557485523
