date,ticker,sentiment_score,news_count,history_days,baseline_mean,baseline_std,baseline_abs_p90,delta_from_mean,anomaly_z,anomaly_level
2026-09-17,AKFGY,0.7375388863264118,1,10,0.1750015528034689,0.27245641698336803,0.7152655300894173,0.5625373335229429,2.0646874085453555,unusual
2026-09-17,TMSN,0.6543150852344766,1,10,-0.06049149089334919,0.12558074313232098,0.21297199006462159,0.7148065761278257,5.692007853263407,unusual
2026-09-17,MCARD,0.3396413856834198,2,11,-0.006942269490042469,0.1554134698211939,0.2490268477034426,0.34658365517346224,2.230074752028979,unusual
2026-09-17,LMKDC,0.333684980688701,2,5,0.02890904080252362,0.08974336873532457,0.1337260556720753,0.3047759398861774,3.3960831221417282,unusual
2026-09-17,BAGFS,-0.9166358178465418,1,10,-0.4540229772552865,0.40130197637146425,0.9226884191916876,-0.4626128405912553,-1.1527798710939783,normal
2026-09-17,SDTTR,0.8432222880430823,1,15,0.5584615776087588,0.32192970257464,0.8432222880430823,0.2847607104343235,0.884543141427906,normal
2026-09-17,ENERY,0.8371674767595272,2,36,0.5429881969394569,0.4242879585321947,0.8618647295891447,0.2941792798200703,0.6933481705155395,normal
2026-09-17,TEZOL,0.824827816231503,1,19,0.6807623409119742,0.2667810795705703,0.824827816231503,0.14406547531952885,0.5400138403796357,normal
2026-09-17,AHGAZ,0.8088800803443603,2,51,0.6363191530187422,0.32435536225911216,0.8283630735600273,0.17256092732561812,0.532011945551766,normal
2026-09-17,NTHOL,0.7634742442388835,1,26,0.5628832245891954,0.2910648094940138,0.7634742442388835,0.20059101964968817,0.6891627332015677,normal
2026-09-17,ARDYZ,0.7021256207537083,1,18,0.5483681770617646,0.31368383913656184,0.7539706858790848,0.15375744369194377,0.4901669276784313,normal
2026-09-17,ONRYT,0.6576292150513178,1,12,0.15387543476066415,0.35454644344024716,0.6417861774445713,0.5037537802906537,1.4208400326981503,normal
2026-09-17,KTLEV,-0.2968927754942637,1,20,-0.06565610070934355,0.3190196691070166,0.6152683314047925,-0.23123667478492013,-0.7248351659074372,normal
2026-09-17,TSPOR,0.2383608865485972,1,26,0.10055780916765383,0.11042468823043615,0.21738405256064233,0.13780307738094336,1.2479372103217852,normal
2026-09-17,GLCVY,-0.2347773519749021,1,26,-0.14383663645459915,0.09221192099605965,0.2347773519749021,-0.09094071552030294,-0.9862143043759924,normal
2026-09-17,GUBRF,-0.2227426101659015,1,21,-0.03757008877490784,0.20923385328342287,0.2568465572690429,-0.18517252139099366,-0.8850026823344102,normal
2026-09-17,TRALT,-0.2155246383593007,1,41,0.24118392666653643,0.4509760354104184,0.855449324531769,-0.4567085650258371,-1.0127113841208917,normal
2026-09-17,AYES,-0.212613899490695,1,7,-0.05162431446541351,0.11238504970638735,0.18687518904725886,-0.1609895850252815,-1.4324822157918369,normal
2026-09-17,CATES,-0.1411421680420035,2,6,-0.035620192402489266,0.10633568610760966,0.14872072675293768,-0.10552197563951424,-0.9923477197742255,normal
2026-09-17,DCTTR,-0.1380069260113425,1,18,-0.07980067147244158,0.08280972972784964,0.16572634439902084,-0.05820625453890094,-0.7028914927049407,normal
2026-09-17,SRVGY,-0.1295306334531489,1,13,-0.003660646924871432,0.143505370898932,0.2007509131617288,-0.1258699865282775,-0.8771099349091627,normal
2026-09-17,AVPGY,-0.127312523838687,1,9,-0.03885427865641708,0.0927593684714146,0.13985424600601845,-0.08845824518226991,-0.9536313866726017,normal
2026-09-17,METRO,-0.1246743352329796,1,13,0.013286397766763892,0.21822514285145952,0.19354508110005658,-0.13796073299974349,-0.6321944905021781,normal
2026-09-17,VKFYO,-0.1191072975391567,1,77,-0.09918909085826143,0.03761551854785841,0.1191072975391567,-0.01991820668089528,-0.5295209915969454,normal
2026-09-17,MMCAS,-0.1088051415190605,1,6,-0.009847629050350989,0.12253374644055373,0.18230184315995807,-0.09895751246870951,-0.8075939514076472,normal
2026-09-17,EKGYO,-0.1077445316068617,1,38,-0.0727232475611221,0.03998216925839607,0.10115701763106849,-0.035021284045739606,-0.8759225598642398,normal
2026-09-17,ZERGY,-0.1057183978385853,1,12,-0.04895686917724421,0.0934373261676685,0.1473700417240084,-0.05676152866134109,-0.6074823733663507,normal
2026-09-17,ETYAT,-0.097136834014876,1,76,-0.07154830482530039,0.060570142306379735,0.097136834014876,-0.025588529189575604,-0.42246110402287124,normal
2026-09-17,EUKYO,-0.097136834014876,1,76,-0.07148191699268536,0.06068434996252915,0.097136834014876,-0.025654917022190638,-0.4227600203022989,normal
2026-09-17,CRDFA,-0.0963877048370697,1,15,-0.009336415877234059,0.0766013252512007,0.12317419548574572,-0.08705128895983563,-1.1364201425284237,normal
2026-09-17,ONCSM,-0.0935613248667588,1,8,0.4695410056675528,0.3099045405670285,0.8613352794355841,-0.5631023305343116,-1.817018651950082,normal
2026-09-17,EUYO,-0.0906507119107435,1,76,-0.0607842209727586,0.07360986154671464,0.0906507119107435,-0.0298664909379849,-0.405740349328478,normal
2026-09-17,LIDFA,-0.0813631885156742,2,31,0.04799755232138362,0.11806757664555134,0.0617769491944756,-0.1293607408370578,-1.0956500041108617,normal
2026-09-17,OSVKS,0.0672985040137989,1,9,0.050876932997174454,0.054450445551210355,0.09154757520352036,0.016421571016624448,0.3015874498433635,normal
2026-09-17,ATLAS,0.0672740156026671,1,23,0.007935546154591853,0.05082662670824289,0.10351009094842446,0.05933846944807525,1.167468181366676,normal
2026-09-17,CMSAN,0.0641486647371437,3,5,-0.019140219413324663,0.08457950828271316,0.11781564829770208,0.08328888415046837,0.9847406995092619,normal
2026-09-17,ALVES,-0.0597930439214193,2,20,0.15095537718701618,0.31395392626680335,0.7204960838742603,-0.21074842110843547,-0.6712718124421158,normal
2026-09-17,DESPC,0.0584366712151752,1,5,-0.0022087142726367553,0.07513162606121154,0.11172625209225906,0.060645385487811954,0.8071885125766172,normal
2026-09-17,GRNYO,-0.0566754111459113,1,77,-0.04376136850805596,0.02835689761519774,0.0566754111459113,-0.012914042637855339,,normal
2026-09-17,OYAYO,-0.0566744740006758,1,77,-0.058110806756611476,0.02573547094466829,0.0710236592077837,0.0014363327559356737,,normal
2026-09-17,MRBAS,0.0387583829119792,1,37,-0.00795498286931483,0.06733200588816719,0.12499678831367436,0.04671336578129403,0.6937765356178607,normal
2026-09-17,MRS,0.0387583829119792,1,37,-0.00795498286931483,0.06733200588816719,0.12499678831367436,0.04671336578129403,0.6937765356178607,normal
2026-09-17,SEKUR,-0.034704613050675,2,15,-0.04537716986712096,0.11932018623330845,0.19823944080763806,0.01067255681644596,0.08944468788858373,normal
2026-09-17,PAPIL,-0.031885673791637,3,10,0.030104920079186314,0.10355241186314619,0.1728871577400057,-0.06199059387082331,-0.5986397878665487,normal
2026-09-17,BRKVY,0.0266790672083297,1,15,-0.1277022933322443,0.10180194674992073,0.209428233086713,0.154381360540574,1.5164873115817328,normal
2026-09-17,AKDFA,0.0264607452448462,1,13,-0.02109182236765377,0.07546905572762806,0.1296921473316567,0.04755256761249997,0.6300935814556867,normal
2026-09-17,IZFAS,-0.0236008735045744,1,11,0.06097420156808663,0.13984384298272873,0.1879443860335433,-0.08457507507266103,-0.6047822576150628,normal
2026-09-17,BLS,0.0231503226807695,1,39,0.013960600549048921,0.02308833532724329,0.0463088101168246,0.00918972213172058,,normal
2026-09-17,BLSMD,0.0231503226807695,1,39,0.013960600549048921,0.02308833532724329,0.0463088101168246,0.00918972213172058,,normal
2026-09-17,TRYKI,0.022786996834967,1,19,0.020018901476749316,0.0027756111981512583,0.0232822359526021,0.002768095358217683,,normal
2026-09-17,KLVKS,0.022600366259172,1,13,0.0024653989694181674,0.05030334843319071,0.02306942539075038,0.020134967289753832,0.4002709146985642,normal
2026-09-17,ZKBVR,0.0216932154589334,2,33,0.019611956833673325,0.0030102445190374775,0.02364477823698936,0.0020812586252600754,,normal
2026-09-17,KORTS,0.0193433912625222,2,27,0.00795541649569692,0.04687119911088233,0.07973644030343324,0.01138797476682528,0.24296316251446776,normal
2026-09-17,EKTVK,0.0192959365922212,6,40,0.018169872596561776,0.005104209197340214,0.0197519002046497,0.001126063995659423,,normal
2026-09-17,DVRLK,0.0186216030203889,1,13,0.018751134000979608,0.00447775196621867,0.024648948990413543,-0.00012953098059070856,,normal
2026-09-17,EXIMB,0.017708813230232,1,24,0.011998686153615637,0.04188333473286968,0.04175346586126757,0.005710127076616363,0.13633410789841202,normal
2026-09-17,THR,0.017708813230232,1,24,0.011998686153615637,0.04188333473286968,0.04175346586126757,0.005710127076616363,0.13633410789841202,normal
2026-09-17,SMRVA,0.0172656121710898,1,38,-0.06984021082264331,0.10972478033940623,0.2444308365056637,0.08710582299373312,0.7938573467569768,normal
2026-09-17,EMVAR,0.0171380004286576,1,53,0.01872697689913371,0.00307751955535376,0.021592022409718227,-0.0015889764704761118,,normal
2026-09-17,TVB,0.0169241042182325,1,42,-0.009380744832819369,0.046179255873583784,0.053053481357650055,0.02630484905105187,0.5696247926355003,normal
2026-09-17,VAKBN,0.0169241042182325,1,42,-0.009380744832819369,0.046179255873583784,0.053053481357650055,0.02630484905105187,0.5696247926355003,normal
2026-09-17,ULUFA,0.0162040412571302,1,26,0.09379110057156013,0.21070015010508197,0.2356898282208476,-0.07758705931442994,-0.36823447575018403,normal
2026-09-17,HLVKS,0.0158863606281126,1,35,0.009111451772030736,0.03950448622460346,0.021866645874942164,0.006774908856081863,0.17149720205353383,normal
2026-09-17,MSY,-0.0145798190423277,1,12,-0.05485021426604691,0.1040766913480057,0.22741885948593796,0.04027039522371921,0.3869300099968144,normal
2026-09-17,MSYBN,-0.0145798190423277,1,12,-0.05485021426604691,0.1040766913480057,0.22741885948593796,0.04027039522371921,0.3869300099968144,normal
2026-09-17,OTOSR,0.0144101396929511,1,14,0.017199351016352955,0.004947032796666488,0.023692525700980672,-0.0027892113234018554,,normal
2026-09-17,DNYVA,0.0143022107764807,3,24,0.0075586972545122295,0.056696989847549416,0.06543630758654402,0.006743513521968471,0.11893953347613113,normal
2026-09-17,CAGFA,0.0142480758067641,1,39,0.015804228999149978,0.0029581428709282505,0.01844861076488874,-0.0015561531923858774,,normal
2026-09-17,DENVA,0.0139152264975598,1,11,-0.05862305404767159,0.11421477155233638,0.2444308365056637,0.07253828054523138,0.6351041950120465,normal
2026-09-17,DYBNK,0.0129994821943771,1,15,0.012505857900435438,0.008698334155509798,0.02058828135518518,0.0004936242939416607,,normal
2026-09-17,HDFFL,0.0128944078716987,1,44,0.012589078271894556,0.008588459187453375,0.01510307139555889,0.00030532959980414387,,normal
2026-09-17,ESCAR,-0.0118275273470954,1,10,-0.06212385064144967,0.14094808504107748,0.18223647855123554,0.050296323294354274,0.35684289914046063,normal
2026-09-17,ISMEN,0.0108992228534453,4,77,0.004718450872518791,0.039326012180403463,0.030567293180360073,0.00618077198092651,0.15716752445106674,normal
2026-09-17,IYM,0.0108992228534453,4,77,0.004718450872518791,0.039326012180403463,0.030567293180360073,0.00618077198092651,0.15716752445106674,normal
2026-09-17,ISATR,0.0103582674563857,2,39,-0.0372432675012402,0.09367938274758938,0.23311736078190512,0.047601534957625896,0.5081324573399882,normal
2026-09-17,ISBTR,0.0103582674563857,2,39,-0.0372432675012402,0.09367938274758938,0.23311736078190512,0.047601534957625896,0.5081324573399882,normal
2026-09-17,ISCTR,0.0103582674563857,2,39,-0.0372432675012402,0.09367938274758938,0.23311736078190512,0.047601534957625896,0.5081324573399882,normal
2026-09-17,ISKUR,0.0103582674563857,2,39,-0.0372432675012402,0.09367938274758938,0.23311736078190512,0.047601534957625896,0.5081324573399882,normal
2026-09-17,TIB,0.0103582674563857,2,39,-0.0372432675012402,0.09367938274758938,0.23311736078190512,0.047601534957625896,0.5081324573399882,normal
2026-09-17,AKM,0.0101004912597194,1,64,0.009061872991110836,0.02215802461983124,0.023274683655946548,0.001038618268608564,,normal
2026-09-17,AKMEN,0.0101004912597194,1,64,0.009061872991110836,0.02215802461983124,0.023274683655946548,0.001038618268608564,,normal
2026-09-17,IZENR,0.0084570190143889,1,9,0.28492518752330864,0.3682821723569576,0.8083615452014793,-0.27646816850891975,-0.7506965833821381,normal
2026-09-17,ATAGY,0.0053558588061026,1,9,0.042201813245818676,0.15071017953240504,0.2583037759867622,-0.036845954439716076,-0.24448218795860185,normal
2026-09-17,VRGYO,-0.0022124901580305,1,10,-0.005021266573742899,0.06906367975277695,0.10612547991035266,0.0028087764157123988,0.04066937101768693,normal
2026-09-17,DGATE,0.0483046647175853,1,4,0.009878951210387975,0.029731352200963863,0.043970856058529253,0.038425713507197326,,insufficient_history
