date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-07-03,ENERY,0.8614781134573298,0.0429430514086208,0.0526357837254285,0.9044211648659508,1,0.8616714215232373,0.8616714215232373,0.8616714215232373
2026-07-03,TRALT,0.8553506206866704,0.0448285868327353,0.0549922056478587,0.9001792075194058,1,0.4893509656134773,0.4189553790891409,0.4189553790891409
2026-07-03,AHGAZ,0.8298632223033403,0.0474981779648496,0.0751404217669602,0.87736140026819,1,0.8291131479316838,0.8291131479316838,0.8291131479316838
2026-07-03,BIMAS,0.776921781200161,0.0676886053945022,0.0877010080108346,0.8446103865946631,1,0.776921781200161,0.776921781200161,0.776921781200161
2026-07-03,BOSSA,0.7677472263919207,0.0539155192733929,0.1244217350612933,0.8216627456653137,1,0.7677472263919207,0.7677472263919207,0.7677472263919207
2026-07-03,ASTOR,0.6805604982943144,0.0899295147545906,0.1395804721965042,0.7704900130489051,1,0.6107312190606681,0.6107312190606681,0.6107312190606681
2026-07-03,HTTBT,0.6100256634182528,0.1036193075508865,0.1827357214799742,0.7136449709691393,1,0.6100256634182528,0.6100256634182528,0.6100256634182528
2026-07-03,ISBIR,0.6033374765120094,0.1818964385372275,0.0328696464135355,0.7852339150492369,1,-0.1570781348462364,-0.1570781348462364,-0.1570781348462364
2026-07-03,INFO,0.5641058935962249,0.0827213139254936,0.2704514785527877,0.6468272075217185,1,0.2113465547749613,0.1334758776548394,0.1334758776548394
2026-07-03,IYF,0.5641058935962249,0.0827213139254936,0.2704514785527877,0.6468272075217185,1,0.2113465547749613,0.1334758776548394,0.1334758776548394
