date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-06-17,BAGFS,-0.5519454518251901,0.6483412898374482,0.2552628721502937,0.0963958380122581,2,-0.5519454518251901,-0.5519454518251901,-0.5519454518251901
2026-06-17,TRALT,-0.2863240821313496,0.4062213469116157,0.4738813883081181,0.1198972647802661,1,-0.2142607451738186,-0.2142607451738186,-0.2142607451738186
2026-06-17,HALKB,-0.2809575546132289,0.4010527032217876,0.4788521481696536,0.1200951486085587,1,-0.147766286601854,-0.1064033344371333,-0.1064033344371333
2026-06-17,THL,-0.2809575546132289,0.4010527032217876,0.4788521481696536,0.1200951486085587,1,-0.147766286601854,-0.1064033344371333,-0.1064033344371333
2026-06-17,NETAS,-0.28061521208287,0.4053864582686654,0.4698422955455392,0.1247712461857954,1,-0.1689781281242932,-0.1689781281242932,-0.1689781281242932
2026-06-17,ALCTL,-0.2798109253125206,0.4858120483453121,0.3081868286218964,0.2060011230327914,2,-0.2798109253125206,-0.2798109253125206,-0.2798109253125206
2026-06-17,TSK,-0.255264982627138,0.3679478490527681,0.5193692845216018,0.1126828664256301,1,-0.1153925289617725,-0.1153925289617725,-0.1153925289617725
2026-06-17,TSKB,-0.255264982627138,0.3679478490527681,0.5193692845216018,0.1126828664256301,1,-0.1153925289617725,-0.1153925289617725,-0.1153925289617725
2026-06-17,BIMAS,-0.2275036810967347,0.3719991220566555,0.4835054369834237,0.1444954409599208,1,-0.2234527835275539,-0.2234527835275539,-0.2234527835275539
2026-06-17,AKSFA,-0.2224576450463967,0.3246805187617395,0.5730966075229178,0.1022228737153427,1,-0.1045979183194339,-0.1045979183194339,-0.1045979183194339
