date,ticker,sentiment_score,news_count,history_days,baseline_mean,baseline_std,baseline_abs_p90,delta_from_mean,anomaly_z,anomaly_level
2026-08-27,IZENR,0.8070304646267253,1,5,0.18533926351075602,0.30530246363563596,0.49385153400578397,0.6216912011159693,2.036312428378987,unusual
2026-08-27,AVHOL,0.7800603511912885,1,6,0.12199046454800734,0.30583746976090675,0.47121411604212393,0.6580698866432811,2.1516980478478898,unusual
2026-08-27,HALKB,-0.2441528311235599,1,21,-0.024740307740169522,0.07856003645905806,0.1036393161669481,-0.21941252338339037,-2.7929279729616505,unusual
2026-08-27,THL,-0.2441528311235599,1,21,-0.024740307740169522,0.07856003645905806,0.1036393161669481,-0.21941252338339037,-2.7929279729616505,unusual
2026-08-27,SKYLP,0.7593795041495452,1,10,0.2327281168273395,0.29033120678862756,0.6114801261079587,0.5266513873222057,1.8139675481238517,elevated
2026-08-27,TEZOL,0.824827816231498,1,12,0.6051894772475167,0.31108077207144696,0.824827816231503,0.21963833898398133,0.7060492280555876,normal
2026-08-27,MAGEN,0.8196038155024225,1,29,0.4868327438456062,0.35502991177921794,0.8170652591221297,0.33277107165681624,0.9373043245543666,normal
2026-08-27,COSMO,0.4922789071651695,1,6,0.13229775713865663,0.3477015093176135,0.5292697924280773,0.3599811500265129,1.0353166160624352,normal
2026-08-27,SEKFK,0.3316745421053229,1,11,0.13828588529245114,0.22167429997537214,0.408585600889616,0.19338865681287173,0.8723999887869595,normal
2026-08-27,MIATK,-0.3273573650225941,1,21,-0.06843434492889705,0.17953229193815545,0.2739389428353256,-0.25892302009369705,-1.4422086260832108,normal
2026-08-27,DUNYH,0.2298024845176908,2,11,0.13140812927945525,0.2544142129317023,0.5414635916955636,0.09839435523823556,0.3867486572562265,normal
2026-08-27,GRTHO,-0.2169914324412704,1,6,0.1346530716613928,0.26325666941673787,0.4375010040302564,-0.3516445041026632,-1.3357477509753286,normal
2026-08-27,ORGE,0.1627575938968991,4,9,0.1481391216670235,0.31539951116296877,0.5217104595835927,0.014618472229875584,0.04634906432154276,normal
2026-08-27,PRZMA,-0.1377084063310526,1,17,0.023158568774109017,0.12561637413727364,0.15415046766497106,-0.16086697510516162,-1.2806210671975464,normal
2026-08-27,GLCVY,-0.1376336161501915,1,18,-0.15257007382318222,0.09226101070030186,0.2347773519749021,0.014936457672990705,0.16189349715135773,normal
2026-08-27,CWENE,-0.1352360463678017,1,22,0.03179768534088915,0.25575395279744406,0.3846756790332363,-0.16703373170869085,-0.6531032262910157,normal
2026-08-27,DAGI,-0.1328331583411471,1,11,0.49286392502823373,0.3984580101498811,0.8489378125379122,-0.6256970833693808,-1.5702961602755159,normal
2026-08-27,VKFYO,-0.1191072975391396,1,62,-0.09786967679281787,0.039316878893061645,0.1191072975391567,-0.021237620746321725,-0.5401654796680615,normal
2026-08-27,SEGMN,-0.1164764404274662,1,7,-0.06434658367941022,0.12071765212179264,0.18452043050065117,-0.05212985674805598,-0.43183292444639254,normal
2026-08-27,DURKN,0.1072390756635251,1,12,0.27855182746659374,0.27695955924045507,0.5468461186819769,-0.17131275180306865,-0.6185478929591149,normal
2026-08-27,ETYAT,-0.0971368340148599,1,61,-0.06830012808625009,0.06608088797725327,0.097136834014876,-0.028836705928609804,-0.4363849641145279,normal
2026-08-27,EUKYO,-0.0971368340148599,1,61,-0.06821741537676247,0.06620723947504865,0.097136834014876,-0.028919418638097424,-0.43680145656875197,normal
2026-08-27,HKTM,-0.0931322444694599,1,9,0.1039054899547635,0.26398333247509326,0.2787064621387154,-0.1970377344242234,-0.746402178413343,normal
2026-08-27,EUYO,-0.0906507119107279,1,61,-0.05630566463728124,0.08071917939735372,0.0906507119107435,-0.034345047273446665,-0.4254880628106661,normal
