date,ticker,source,title,text,url,language,published_at,prob_negative,prob_neutral,prob_positive,prediction,sentiment_score,confidence,impact_score
2026-09-24,PETKM,KAP,PETKİM PETROKİMYA HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel),PETKİM PETROKİMYA HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Master Plan Hakkında Gelişmeler,https://www.kap.org.tr/tr/Bildirim/1667882,tr,2026-09-24T18:22:54+00:00,0.4054931028216765,0.4637917490083261,0.1307151481699974,neutral,-0.2747779546516791,0.4054931028216765,-0.2747779546516791
2026-09-24,BORLS,KAP,BORLEASE OTOMOTİV A.Ş. - Özel Durum Açıklaması (Genel),"BORLEASE OTOMOTİV A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) TRFBORL42610 ISIN Kodlu borçlanma aracının 3 nolu ,4 nolu kupon ödemesi ve anapara ödemesi hk.",https://www.kap.org.tr/tr/Bildirim/1667878,tr,2026-09-24T18:21:30+00:00,0.3681826503264132,0.5040497500503356,0.1277675996232512,neutral,-0.2404150507031619,0.3681826503264132,-0.24041505070316196
2026-09-24,HATEK,KAP,HATEKS HATAY TEKSTİL İŞLETMELERİ A.Ş. - Özel Durum Açıklaması (Genel),HATEKS HATAY TEKSTİL İŞLETMELERİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) BANKALARA OLAN KREDI BORÇLARIMIZIN YENIDEN YAPILANDIRILMASI HAKKINDA,https://www.kap.org.tr/tr/Bildirim/1667684,tr,2026-09-24T15:20:39+00:00,0.3642390169286153,0.5095209779069018,0.126240005164483,neutral,-0.2379990117641323,0.3642390169286153,-0.23799901176413232
2026-09-24,GLRMK,KAP,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Özel Durum Açıklaması (Genel),GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Gülermak Emlak Yapı İnşaat Yatırım A.Ş. pay alım bildirimi,https://www.kap.org.tr/tr/Bildirim/1667852,tr,2026-09-24T18:00:18+00:00,0.3563627158872736,0.5249205124497194,0.1187167716630071,neutral,-0.2376459442242665,0.3563627158872736,-0.2376459442242665
2026-09-24,ULAS,KAP,ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş. - Özel Durum Açıklaması (Genel),ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yönetim Kurulu Üyeliği İstifa,https://www.kap.org.tr/tr/Bildirim/1667864,tr,2026-09-24T18:13:28+00:00,0.3653258633586135,0.5047149608497807,0.1299591757916057,neutral,-0.2353666875670077,0.3653258633586135,-0.2353666875670078
2026-09-24,GUBRF,KAP,GÜBRE FABRİKALARI T.A.Ş. - Özel Durum Açıklaması (Genel),GÜBRE FABRİKALARI T.A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Bağlı Ortaklığın Kar Dağıtımı Kararı,https://www.kap.org.tr/tr/Bildirim/1667595,tr,2026-09-24T12:52:43+00:00,0.409763463466485,0.4052740760305688,0.1849624605029461,negative,-0.2248010029635389,0.409763463466485,-0.22480100296353892
2026-09-24,DOGVY,KAP,DOĞRU VARLIK YÖNETİM A.Ş. - Özel Durum Açıklaması (Genel),DOĞRU VARLIK YÖNETİM A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Akbank T.A.Ş. Tahsili Gecikmiş Alacak Portföyü Alımı AKBNK,https://www.kap.org.tr/tr/Bildirim/1667792,tr,2026-09-24T17:30:49+00:00,0.3496804550615507,0.5225800604339839,0.1277394845044655,neutral,-0.2219409705570852,0.3496804550615507,-0.2219409705570852
2026-09-24,MIATK,KAP,MİA TEKNOLOJİ A.Ş. - Özel Durum Açıklaması (Genel),MİA TEKNOLOJİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) MİA Teknoloji ile MEGVII Arasında Türkiye Pazarı İçin İş Birliği Anlaşması Hak.,https://www.kap.org.tr/tr/Bildirim/1667480,tr,2026-09-24T09:33:44+00:00,0.3885355673749452,0.428411614168341,0.1830528184567137,neutral,-0.2054827489182315,0.3885355673749452,-0.2054827489182315
2026-09-24,AVHOL,KAP,AVRUPA YATIRIM HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel),AVRUPA YATIRIM HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yönetim Kurulu Üyeliği İstifa,https://www.kap.org.tr/tr/Bildirim/1667863,tr,2026-09-24T18:13:08+00:00,0.3278388014952148,0.5486159532726801,0.1235452452321049,neutral,-0.2042935562631098,0.3278388014952148,-0.2042935562631099
2026-09-24,KOCMT,KAP,KOÇ METALURJİ A.Ş. - Özel Durum Açıklaması (Genel),KOÇ METALURJİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Güneş Enerjisi Santrali (GES) Proje Onayı ve Bağlantı Anlaşması Hk.,https://www.kap.org.tr/tr/Bildirim/1667744,tr,2026-09-24T16:31:33+00:00,0.3484933080235541,0.5035099770059078,0.1479967149705379,neutral,-0.2004965930530162,0.3484933080235541,-0.2004965930530162
