date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-06-04,GUBRF,-0.2436323061941978,0.3914226095040961,0.4607870871860055,0.1477903033098982,1,-0.2436323061941978,-0.2436323061941978,-0.2436323061941978
2026-06-04,GLCVY,-0.2347773519749021,0.3632339914714835,0.5083093690319351,0.1284566394965814,1,-0.2347773519749021,-0.2347773519749021,-0.2347773519749021
2026-06-04,THYAO,-0.2337060755965633,0.3741408541609166,0.4854243672747299,0.1404347785643533,1,-0.2337060755965633,-0.2337060755965633,-0.2337060755965633
2026-06-04,TURSG,-0.2323670571491643,0.3599053170753468,0.5125564229984706,0.1275382599261825,1,-0.2323670571491643,-0.2323670571491643,-0.2323670571491643
2026-06-04,ENJSA,-0.2299773779930857,0.3677326222594192,0.4945121334742473,0.1377552442663334,1,-0.2299773779930857,-0.2299773779930857,-0.2299773779930857
2026-06-04,IZMDC,-0.2209466635524333,0.3569708927430509,0.5070048780663315,0.1360242291906175,1,-0.2209466635524333,-0.2209466635524333,-0.2209466635524333
2026-06-04,ARSAN,-0.2194648245413398,0.341053838211016,0.5373571481193079,0.1215890136696761,1,-0.2194648245413398,-0.2194648245413398,-0.2194648245413398
2026-06-04,TRALT,-0.2167292131914728,0.3550708213259002,0.5065875705396724,0.1383416081344274,1,-0.2167292131914728,-0.2167292131914728,-0.2167292131914728
2026-06-04,DOGVY,-0.2165039706772309,0.3485438486219679,0.5194162734332949,0.1320398779447369,1,-0.2165039706772309,-0.2165039706772309,-0.2165039706772309
2026-06-04,BRKVY,-0.209428233086713,0.3359836442422858,0.5374609446021414,0.1265554111555727,1,-0.209428233086713,-0.209428233086713,-0.209428233086713
