date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-06-23,EGEGY,0.699252319124969,0.1100373466748401,0.0806729875253508,0.8092896657998091,1,0.699252319124969,0.699252319124969,0.699252319124969
2026-06-23,OSTIM,0.6279026718676564,0.1110407510768138,0.1500158259787159,0.7389434229444702,1,0.6279026718676564,0.6279026718676564,0.6279026718676564
2026-06-23,TRALT,0.5075303180178462,0.095525725068233,0.3014182318456876,0.6030560430860793,1,-0.0291748417285325,-0.0291748417285325,-0.0291748417285325
2026-06-23,TRENJ,0.499648181922559,0.0976486749655204,0.3050544681464001,0.5972968568880794,1,0.1372927416794118,0.1372927416794118,0.1372927416794118
2026-06-23,BIGCH,0.4935572567398952,0.0780327387105638,0.3503772658389771,0.5715899954504591,2,0.4935572567398952,0.4935572567398952,0.4935572567398952
2026-06-23,TRMET,0.4654987086543835,0.1160591400360341,0.3023830112735482,0.5815578486904176,1,0.4654987086543835,0.4654987086543835,0.4654987086543835
2026-06-23,ICUGS,0.4447732147972028,0.1018285563790559,0.3515696724446854,0.5466017711762587,1,0.1606048877105198,0.1606048877105198,0.1606048877105198
2026-06-23,ENERY,0.319096864352125,0.1846275008609521,0.3116481339259707,0.5037243652130772,2,0.3412425497061875,0.3412425497061875,0.3412425497061875
2026-06-23,INGRM,0.3013586985444714,0.1670469230838978,0.3645474552877328,0.4684056216283693,2,0.0419860459788464,0.0419860459788464,0.0419860459788464
2026-06-23,SASA,0.2590168168925316,0.1060256737653247,0.5289318355768189,0.3650424906578564,4,0.0048741656490902,0.0048741656490902,0.0048741656490902
