date,ticker,sentiment_score,news_count,history_days,baseline_mean,baseline_std,baseline_abs_p90,delta_from_mean,anomaly_z,anomaly_level
2026-09-03,INTEK,-0.796257799991525,1,5,-0.05173513092482289,0.09666105791082599,0.17243340823148282,-0.7445226690667022,-7.702405551505101,unusual
2026-09-03,INVES,-0.7746760996560841,1,7,-0.005259455491940671,0.06473740285650915,0.0946911272669281,-0.7694166441641435,-11.885194805691542,unusual
2026-09-03,GUBRF,0.7212845944529306,1,16,-0.0924124967517489,0.12649512571105517,0.2554458679786219,0.8136970912046795,6.432635934631635,unusual
2026-09-03,SUWEN,0.8338964146060319,1,7,0.17244076333766026,0.3997147432978499,0.7847227806142204,0.6614556512683717,1.6548192488749007,elevated
2026-09-03,BALAT,0.8058614930261728,1,25,0.6540915264640469,0.2960999332557088,0.807539122984598,0.15176996656212594,0.5125633258115563,normal
2026-09-03,NTHOL,0.7634742442388835,1,19,0.4889812699814159,0.3092657711861218,0.7634742442388835,0.27449297425746766,0.8875633834443086,normal
2026-09-03,BORSK,0.7539078938145556,1,15,0.5843266692703781,0.3072284054055506,0.7936164642394753,0.16958122454417746,0.551971177015111,normal
2026-09-03,DUNYH,0.3269932120919212,2,13,0.1467530200091707,0.2367783669676816,0.5335133401730029,0.18024019208275052,0.7612190015118734,normal
2026-09-03,OZYSR,-0.2328517888286361,1,15,-0.02092392180859848,0.20891226814457056,0.26554552392431685,-0.21192786702003763,-1.0144347620283374,normal
2026-09-03,BRKVY,-0.18943383666559,1,12,-0.11060320779714905,0.107100149628002,0.209428233086713,-0.07883062886844094,-0.7360459265673163,normal
2026-09-03,EPLAS,-0.142486987806452,1,8,0.11148107579529268,0.1572565595785502,0.2899386529866309,-0.2539680636017447,-1.6149918596870152,normal
2026-09-03,ISGYO,-0.1295798135860433,1,9,0.008292479665118953,0.06244957950577328,0.11025270403569379,-0.13787229325116226,-2.2077377356626777,normal
2026-09-03,VKFYO,-0.1191072975391567,1,67,-0.09838223093691284,0.03866976588763021,0.1191072975391567,-0.020725066602243866,-0.5359501441634913,normal
2026-09-03,ATAKP,-0.1168160621561785,1,7,-0.012864285641842986,0.07336575817274792,0.1119860677104927,-0.10395177651433551,-1.4168977340841948,normal
2026-09-03,TABGD,-0.1168160621561785,1,8,-0.009855929732112974,0.09151741657687221,0.13063980489078098,-0.10696013242406552,-1.1687407318171164,normal
2026-09-03,MIATK,0.1117953684071832,1,25,-0.07077928744737091,0.17423306707261113,0.2926755788779572,0.18257465585455412,1.0478760370926987,normal
2026-09-03,CVKMD,-0.1069621075070976,1,20,0.030065908429487975,0.20098604788181224,0.3284734601949359,-0.1370280159365856,-0.6817787472350494,normal
2026-09-03,EKGYO,-0.105328803383816,1,33,-0.0702982872611328,0.042119514855052824,0.09911790853310339,-0.03503051612268321,-0.8316932482065569,normal
2026-09-03,ATATR,-0.1003027535907429,1,10,0.06884712422366704,0.1377330013316465,0.2482923522144752,-0.16914987781440993,-1.2280998466526907,normal
2026-09-03,ETYAT,-0.097136834014876,1,66,-0.06955188986100483,0.06403855424009233,0.097136834014876,-0.027584944153871166,-0.43075526112676016,normal
