date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-07-01,OTKAR,-0.2981982399692007,0.4462263438467286,0.4057455522757432,0.148028103877528,1,-0.2981982399692007,-0.2981982399692007,-0.2981982399692007
2026-07-01,ICB,-0.2744903206536478,0.3961140238559564,0.482262272941735,0.1216237032023086,1,-0.1275102664210955,-0.1612804692756982,-0.1612804692756982
2026-07-01,ICBCT,-0.2744903206536478,0.3961140238559564,0.482262272941735,0.1216237032023086,1,-0.1275102664210955,-0.1612804692756982,-0.1612804692756982
2026-07-01,ENJSA,-0.2443059623797147,0.3760122053555689,0.4922815516685768,0.1317062429758542,1,-0.060185373049321,-0.060185373049321,-0.060185373049321
2026-07-01,ALCTL,-0.2317899281306908,0.3746288889121012,0.4825321503064884,0.1428389607814103,5,-0.3033930666021537,-0.3033930666021537,-0.3033930666021537
2026-07-01,SAHOL,-0.2287062570977691,0.3592984389916227,0.5101093791145237,0.1305921818938535,1,-0.2287062570977691,-0.2287062570977691,-0.2287062570977691
2026-07-01,KTLEV,-0.2286838692363248,0.3560587482048515,0.5165663728266217,0.1273748789685267,1,-0.2286838692363248,-0.2286838692363248,-0.2286838692363248
2026-07-01,AGHOL,-0.2230195343915377,0.3713192028551124,0.4803811286813129,0.1482996684635746,1,-0.1026614834576865,-0.1026614834576865,-0.1026614834576865
2026-07-01,KLYPV,-0.2224232476147665,0.3733612205263779,0.4757008065620107,0.1509379729116114,1,-0.2224232476147665,-0.2224232476147665,-0.2224232476147665
2026-07-01,TMSN,-0.2127040484508964,0.3423096664835941,0.5280847154837082,0.1296056180326976,1,-0.1595757252336986,-0.1595757252336986,-0.1595757252336986
