date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-09-22,TRALT,0.8362691509059579,0.0499064246962724,0.0639179997014972,0.8861755756022303,1,0.3416770945793219,0.3416770945793219,0.3416770945793219
2026-09-22,ALFAS,0.8246112071081187,0.0417073070606454,0.0919741787705903,0.8663185141687643,1,0.8253770732907576,0.8253770732907576,0.8253770732907576
2026-09-22,IZENR,0.8195342016038103,0.0554493574310142,0.069567083534161,0.8749835590348246,2,0.2788160798775267,0.2788160798775267,0.2788160798775267
2026-09-22,ATAKP,0.8120123649468625,0.0424269250989023,0.1031337848553329,0.8544392900457648,1,0.812916416976562,0.812916416976562,0.812916416976562
2026-09-22,EKDMR,0.807569575695531,0.0560380326537068,0.0803543589970553,0.8636076083492378,1,0.3124833412369441,0.3124833412369441,0.3124833412369441
2026-09-22,BLUME,0.7966937790723914,0.05651779854007,0.0902706238474685,0.8532115776124614,1,0.7966937790723914,0.7966937790723914,0.7966937790723914
2026-09-22,RNPOL,0.7774791599988856,0.055168286670687,0.1121842666597404,0.8326474466695726,1,0.7878925359862334,0.7878925359862334,0.7878925359862334
2026-09-22,GESAN,0.7738443056216392,0.0489267729058753,0.1283021485666101,0.8227710785275145,1,0.7033065798510707,0.7033065798510707,0.7033065798510707
2026-09-22,NTHOL,0.7634742442388811,0.0639197503470188,0.1086862550670813,0.8273939945858999,1,0.516128304215072,0.6150666802245957,0.6150666802245957
2026-09-22,DCTTR,0.7568991259127145,0.0593643249757752,0.1243722241357351,0.8162634508884897,1,0.3457428095230996,0.2248053756394927,0.2248053756394927
