date,ticker,sentiment_score,news_count,history_days,baseline_mean,baseline_std,baseline_abs_p90,delta_from_mean,anomaly_z,anomaly_level
2026-07-20,ALTNY,0.8540199131286242,1,6,0.3410044914028883,0.3800970416018186,0.8540199131286242,0.5130154217257359,1.34969590808644,normal
2026-07-20,BOSSA,0.7677472263919207,1,10,0.7677472263919207,1.1102230246251565e-16,0.7677472263919207,0.0,,normal
2026-07-20,YEOTK,0.764714260428938,1,6,0.6124370699654171,0.3405021492991152,0.764714260428938,0.15227719046352084,0.4472135954999581,normal
2026-07-20,ASTOR,0.6805604982943144,1,11,0.40857633640129287,0.3818841793963379,0.8937883985568189,0.27198416189302155,0.7122163644562589,normal
2026-07-20,FORTE,0.4049690575274859,3,12,0.38035872112524616,0.2857976629890957,0.6918622550746538,0.024610336402239752,0.08611104844191372,normal
2026-07-20,KAYSE,-0.2944157556759669,1,9,-0.10545216691464201,0.1327157488572822,0.2887961816787382,-0.18896358876132488,-1.4238218929430115,normal
2026-07-20,TRILC,-0.2161827518145177,2,10,0.07398368543822263,0.24270076131274876,0.37315021089305384,-0.29016643725274033,-1.1955728349728019,normal
2026-07-20,OZYSR,-0.1830287479384378,2,8,-0.09787337499027354,0.14401172813360572,0.23211959277722027,-0.08515537294816425,-0.5913085972356504,normal
2026-07-20,DCTTR,-0.155193858553551,1,8,-0.09842966560511043,0.07403323391276208,0.16663013974635849,-0.05676419294844057,-0.7667393405416993,normal
2026-07-20,BERA,-0.1485414997141505,1,6,-0.06147268250395308,0.17794161165745767,0.2514395889904112,-0.08706881721019744,-0.4893111644835904,normal
2026-07-20,DAPGM,-0.1291265655389613,1,11,0.3531806544868386,0.32637750383837005,0.6031052414707188,-0.4823072200257999,-1.4777587742831992,normal
2026-07-20,LYDYE,0.128265578994309,1,6,0.06342120241514852,0.14497755489947334,0.23115748050820734,0.06484437657916046,0.447271832002707,normal
2026-07-20,CVKMD,-0.1264404719887583,1,7,-0.08830042864742589,0.048526630194240555,0.12925906626323058,-0.038140043341332405,-0.7859610937060102,normal
2026-07-20,SMRTG,0.0774162431098667,1,17,0.26905038207777165,0.2958326458794439,0.7605345677566615,-0.19163413896790496,-0.6477788764597625,normal
2026-07-20,OTKAR,0.0690799736917603,1,6,-0.07677654526977311,0.12285321361029099,0.24019985762873564,0.1458565189615334,1.1872421947724736,normal
2026-07-20,VKFYO,-0.0495701046118155,2,34,-0.10022848944212093,0.03755607249094186,0.1191072975391567,0.05065838483030543,1.348873337128735,normal
2026-07-20,EBEBK,0.0470764360882237,1,10,-0.16490827842613043,0.10569853366437695,0.26801661063234816,0.21198471451435413,2.005559653149647,normal
2026-07-20,ETYAT,-0.0381953513498746,2,33,-0.07233649723920596,0.04115872425788939,0.097136834014876,0.03414114588933136,0.8294996141136983,normal
