date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-06-10,THYAO,-0.2748225958029106,0.3972688359114601,0.4802849239799902,0.1224462401085495,2,-0.2542643356997369,-0.2542643356997369,-0.2542643356997369
2026-06-10,ICB,-0.2701696633894687,0.3941783230919356,0.4818130172055974,0.1240086597024668,1,-0.2701696633894687,-0.2701696633894687,-0.2701696633894687
2026-06-10,ICBCT,-0.2701696633894687,0.3941783230919356,0.4818130172055974,0.1240086597024668,1,-0.2701696633894687,-0.2701696633894687,-0.2701696633894687
2026-06-10,ORGE,-0.2687343429837163,0.3986758711014644,0.4713826007807873,0.1299415281177481,1,-0.2687343429837163,-0.2687343429837163,-0.2687343429837163
2026-06-10,ESCOM,-0.246565729893077,0.3779322904533292,0.4907011489864185,0.1313665605602521,1,-0.246565729893077,-0.246565729893077,-0.246565729893077
2026-06-10,CRDFA,-0.2341383107212932,0.3681659087824881,0.4978064931563168,0.1340275980611949,1,-0.2341383107212932,-0.2341383107212932,-0.2341383107212932
2026-06-10,AGESA,-0.2288471250590169,0.3669171227489264,0.4950128795611641,0.1380699976899094,1,-0.1456133785739998,-0.1456133785739998,-0.1456133785739998
2026-06-10,NUHCM,-0.2278949280163612,0.3601133992255713,0.5076681295652186,0.13221847120921,1,-0.2278949280163612,-0.2278949280163612,-0.2278949280163612
2026-06-10,USAK,-0.2195266190149619,0.3574399741739467,0.5046466706670686,0.1379133551589847,1,-0.2195266190149619,-0.2195266190149619,-0.2195266190149619
2026-06-10,ATA,-0.2001666280864314,0.3185140373219702,0.563138553442491,0.1183474092355387,1,-0.2001666280864314,-0.2001666280864314,-0.2001666280864314
