date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-06-11,EMKEL,-0.2665416269585574,0.3926467305197033,0.4812481659191507,0.1261051035611459,1,-0.2665416269585574,-0.2665416269585574,-0.2665416269585574
2026-06-11,KORDS,-0.2596317899999687,0.3938087020629229,0.4720143858741228,0.1341769120629542,1,-0.2596317899999687,-0.2596317899999687,-0.2596317899999687
2026-06-11,ISATR,-0.2577073337690477,0.3771894912475143,0.5033283512740192,0.1194821574784665,1,-0.0785724689967961,-0.0554922920677337,-0.0554922920677337
2026-06-11,ISBTR,-0.2577073337690477,0.3771894912475143,0.5033283512740192,0.1194821574784665,1,-0.0785724689967961,-0.0554922920677337,-0.0554922920677337
2026-06-11,ISCTR,-0.2577073337690477,0.3771894912475143,0.5033283512740192,0.1194821574784665,1,-0.0785724689967961,-0.0554922920677337,-0.0554922920677337
2026-06-11,ISKUR,-0.2577073337690477,0.3771894912475143,0.5033283512740192,0.1194821574784665,1,-0.0785724689967961,-0.0554922920677337,-0.0554922920677337
2026-06-11,TIB,-0.2577073337690477,0.3771894912475143,0.5033283512740192,0.1194821574784665,1,-0.0785724689967961,-0.0554922920677337,-0.0554922920677337
2026-06-11,SASA,-0.2571963853238505,0.4061540445075874,0.4448882963086756,0.1489576591837369,2,0.0211090208031256,0.1774414524514903,0.1774414524514903
2026-06-11,GARAN,-0.2448877219958044,0.3651634120216396,0.5145608979525251,0.1202756900258351,1,-0.2309441929573668,-0.2309441929573668,-0.2309441929573668
2026-06-11,TGB,-0.2448877219958044,0.3651634120216396,0.5145608979525251,0.1202756900258351,1,-0.2309441929573668,-0.2309441929573668,-0.2309441929573668
