date,ticker,sentiment_score,prob_negative,prob_neutral,prob_positive,news_count,sentiment_3d,sentiment_7d,sentiment_14d
2026-06-09,SANKO,-0.2726848372816012,0.4031975701690267,0.4662896969435477,0.1305127328874255,1,-0.2726848372816012,-0.2726848372816012,-0.2726848372816012
2026-06-09,HRKET,-0.2591866969652034,0.3798146406553828,0.499557415654438,0.1206279436901792,1,-0.1066211438483275,-0.0627702168232433,-0.0627702168232433
2026-06-09,PNSUT,-0.2492226183804648,0.3687167393915796,0.5117891395973057,0.1194941210111148,1,-0.0734637758738975,-0.0511215846245747,-0.0511215846245747
2026-06-09,BURCE,-0.236241322321184,0.3611616834162085,0.513917955488767,0.1249203610950245,1,-0.236241322321184,-0.236241322321184,-0.236241322321184
2026-06-09,DUNYH,-0.2259695090200346,0.3588457815439778,0.5082779459320791,0.1328762725239431,1,-0.2259695090200346,-0.2259695090200346,-0.2259695090200346
2026-06-09,BRYAT,-0.2259317769201486,0.339325224602453,0.5472813277152425,0.1133934476823044,1,-0.2273179504415342,-0.2273179504415342,-0.2273179504415342
2026-06-09,BUCIM,-0.2244973726910909,0.3904748330440492,0.4435477066029927,0.1659774603529582,1,-0.2244973726910909,-0.2244973726910909,-0.2244973726910909
2026-06-09,NETAS,-0.2197751039045287,0.3695855654202512,0.4806039730640262,0.1498104615157225,1,-0.2197751039045287,-0.2197751039045287,-0.2197751039045287
2026-06-09,EGGUB,-0.2195266190149619,0.3574399741739467,0.5046466706670686,0.1379133551589847,1,-0.2195266190149619,-0.2195266190149619,-0.2195266190149619
2026-06-09,GARAN,-0.2170006639189292,0.3496047962763305,0.5177910713662681,0.1326041323574013,1,-0.1011264279213054,-0.1011264279213054,-0.1011264279213054
